country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,city
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-08,-35,-9,-5,-57,-35,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-09,-31,-6,29,-51,-16,10,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-10,-34,-10,-7,-57,-20,10,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-11,-35,-10,-11,-59,-37,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-12,-36,-10,-4,-60,-36,17,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-13,-30,-5,45,-59,-37,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-14,-34,-9,23,-63,-37,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-15,-33,-8,28,-62,-35,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-16,-34,-9,5,-60,-18,10,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-17,-33,-10,26,-61,-21,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-18,-32,-8,39,-63,-38,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-19,-32,-6,42,-63,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-20,-32,-10,17,-60,-37,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-21,-31,-5,41,-60,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-22,-31,-5,34,-58,-34,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-23,-28,-1,44,-54,-16,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-24,-42,-22,-41,-64,-24,11,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-25,-36,-12,-10,-63,-38,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-26,-33,-8,35,-60,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-27,-35,-13,-5,-59,-37,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-28,-33,-7,15,-60,-36,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-29,-32,-7,15,-58,-35,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-30,-33,-7,-20,-58,-17,10,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-01-31,-34,-12,-23,-60,-21,9,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-01,-35,-12,-25,-62,-38,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-02,-34,-9,4,-60,-37,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-03,-29,-6,54,-56,-36,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-04,-36,-13,-17,-61,-36,17,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-05,-31,-5,22,-57,-33,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-06,-30,-3,20,-54,-16,9,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-07,-29,-6,62,-53,-18,7,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-08,-33,-9,3,-60,-37,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-09,-31,-4,32,-59,-35,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-10,-32,-8,-12,-59,-37,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-11,-31,-3,-8,-60,-36,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-12,-30,-3,-3,-57,-38,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-13,-41,-13,3,-56,-25,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-14,-29,-9,8,-56,-23,9,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-15,-31,-1,1,-70,-77,25,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-16,-29,1,36,-56,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-17,-26,-1,41,-53,-36,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-18,-32,-5,-14,-60,-36,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-19,-29,-2,8,-61,-34,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-20,-27,0,13,-58,-15,9,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-21,-30,-6,-3,-61,-20,9,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-22,-29,-3,30,-61,-36,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-23,-28,0,49,-60,-34,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-24,-28,-3,26,-57,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-25,-29,0,17,-59,-35,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-26,-26,2,40,-56,-34,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-27,-24,1,45,-52,-14,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-02-28,-29,-5,-13,-57,-19,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-01,-28,-1,29,-58,-35,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-02,-27,1,46,-58,-34,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-03,-26,-3,42,-55,-36,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-04,-30,-4,1,-58,-35,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-05,-27,-1,18,-56,-33,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-06,-24,1,41,-51,-15,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-07,-27,-5,12,-56,-19,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-08,-26,-1,58,-57,-36,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-09,-27,0,58,-57,-35,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-10,-26,-3,53,-54,-36,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-11,-26,0,62,-55,-35,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-12,-25,0,56,-52,-33,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-13,-22,0,81,-46,-14,6,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-14,-30,-9,-18,-56,-20,9,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-15,-23,1,75,-55,-42,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-16,-23,3,99,-55,-41,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-17,-23,-2,76,-52,-41,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-18,-28,-2,5,-56,-41,17,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-19,-26,0,10,-54,-39,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-20,-25,0,13,-48,-15,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-21,-31,-11,-29,-55,-20,9,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-22,-22,1,85,-53,-42,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-23,-24,0,67,-55,-41,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-24,-26,-4,3,-54,-43,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-25,-21,5,101,-51,-42,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-26,-24,1,71,-50,-40,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-27,-26,-1,21,-47,-15,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-28,-27,-7,-10,-53,-20,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-29,-22,1,74,-51,-36,12,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-30,-29,4,80,-52,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-03-31,-25,5,87,-49,-38,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-01,-21,16,69,-50,-37,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-02,-33,9,108,-61,-74,23,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-03,-36,3,-2,-54,-26,11,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-04,-32,-6,130,-46,-25,5,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-05,-27,2,137,-57,-57,17,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-06,-30,4,100,-53,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-07,-35,-5,-8,-55,-38,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-08,-29,5,88,-52,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-09,-36,-2,-10,-56,-35,16,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-10,-28,5,82,-45,-18,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-11,-28,-1,114,-46,-22,7,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-12,-28,2,85,-52,-37,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-13,-28,5,125,-52,-36,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-14,-27,3,112,-49,-38,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-15,-27,7,121,-51,-36,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-16,-28,5,124,-50,-35,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-17,-28,3,121,-45,-19,7,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-18,-25,2,143,-45,-22,5,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-19,-29,2,84,-53,-37,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-20,-24,9,137,-50,-36,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-21,-24,5,98,-49,-38,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-22,-25,8,115,-50,-37,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-23,-30,5,49,-52,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-24,-33,1,-15,-54,-19,11,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-25,-31,-2,13,-54,-23,9,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-26,-27,2,83,-52,-38,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-27,-28,5,85,-52,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-28,-29,1,23,-52,-38,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-29,-26,8,90,-50,-36,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-04-30,-27,7,58,-51,-34,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-01,-25,8,95,-43,-17,7,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-02,-23,3,125,-45,-22,6,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-03,-29,2,11,-54,-37,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-04,-24,9,130,-50,-35,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-05,-25,5,82,-50,-37,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-06,-28,5,36,-53,-36,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-07,-25,10,88,-50,-35,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-08,-24,15,52,-47,-18,8,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-09,-17,11,126,-44,-18,4,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-10,-26,4,89,-52,-37,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-11,-24,8,140,-50,-35,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-12,-24,6,74,-50,-38,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-13,-22,11,137,-48,-36,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-14,-23,11,134,-47,-34,11,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-15,-22,10,125,-41,-18,5,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-16,-20,7,152,-43,-19,4,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-17,-28,4,23,-53,-36,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-18,-23,13,100,-50,-34,14,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-19,-22,9,80,-51,-36,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-20,-21,15,116,-51,-35,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-21,-21,15,130,-49,-36,11,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-22,-24,8,129,-45,-19,5,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-23,-23,1,81,-50,-22,5,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-24,-30,8,7,-70,-78,25,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-25,-22,12,116,-51,-34,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-26,-20,5,58,-51,-35,13,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-27,-24,3,9,-54,-35,15,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-28,-18,12,100,-48,-30,10,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-29,-17,9,131,-43,-12,4,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-30,-16,4,103,-47,-15,4,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-05-31,-17,9,98,-50,-34,12,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-01,-14,15,174,-48,-32,11,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-02,-14,10,139,-48,-34,11,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-03,-16,13,125,-49,-33,12,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-04,-19,9,56,-49,-30,11,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-05,-18,9,58,-46,-13,6,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-06,-21,0,9,-53,-17,7,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-07,-19,8,85,-51,-33,12,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-08,-16,16,147,-49,-31,12,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-09,-16,9,104,-49,-34,12,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-10,-17,14,87,-49,-33,12,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-11,-21,9,25,-51,-30,12,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-12,-17,9,87,-43,-12,5,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-13,-22,1,4,-52,-18,7,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-14,-19,9,66,-51,-33,12,Vancouver
CA,Canada,British Columbia,Metro Vancouver,NA,NA,NA,ChIJpd_5BZDOYlQRpvz0npdsnM4,2021-06-15,-16,15,104,-49,-31,12,Vancouver
